Número de cotización,Fecha de creación,Estado,Side Cliente,Creado por,Número de Cuenta,Monto intercambio,Monto Pagado,Moneda,Precio,Comisión,Fecha de actualización,Transacción Id,Tipo de servicio,OMS
621,"21/05/2025 16:55:21, UTC -04:00",Completed,Sell,FernandoGonzalez47Mx,10015,2.32,40.00,BOB,17.22,0.07,21/05/2025 16:55:35,6982907850,S-001,Banexcoin Bolivia
625,"21/05/2025 19:11:29, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.45,25.00,BOB,17.23,0.04,21/05/2025 19:11:55,6983536090,S-001,Banexcoin Bolivia
628,"21/05/2025 20:47:06, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,6.38,110.00,BOB,17.23,0.19,21/05/2025 20:47:39,6983928350,S-001,Banexcoin Bolivia
629,"21/05/2025 20:51:35, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,27.85,480.00,BOB,17.23,0.84,21/05/2025 20:52:06,6983942970,S-001,Banexcoin Bolivia
630,"21/05/2025 20:57:31, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,2.78,48.00,BOB,17.25,0.08,21/05/2025 20:57:44,6983961200,S-001,Banexcoin Bolivia
631,"21/05/2025 20:57:43, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,6.96,120.00,BOB,17.25,0.21,21/05/2025 20:58:06,6983962350,S-001,Banexcoin Bolivia
641,"22/05/2025 08:37:37, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.04,18.00,BOB,17.23,0.03,22/05/2025 08:38:05,219298640,S-001,Banexcoin Bolivia
642,"22/05/2025 08:55:14, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,2.55,44.00,BOB,17.24,0.08,22/05/2025 08:55:28,6984728230,S-001,Banexcoin Bolivia
663,"22/05/2025 11:43:47, UTC -04:00",Completed,Sell,AntonioSanchez14Max,10027,4.64,80.00,BOB,17.25,0.14,22/05/2025 11:44:04,6985404390,S-001,Banexcoin Bolivia
664,"22/05/2025 12:08:39, UTC -04:00",Completed,Sell,LuisRodriguez942025,10067,1.45,25.00,BOB,17.22,0.04,22/05/2025 12:09:13,6985517800,S-001,Banexcoin Bolivia
670,"22/05/2025 14:36:07, UTC -04:00",Completed,Sell,LauraMunoz62Pro,10077,1.16,20.00,BOB,17.20,0.03,22/05/2025 14:36:55,6986166890,S-001,Banexcoin Bolivia
705,"23/05/2025 08:57:32, UTC -04:00",Completed,Sell,FernandoAlvarez68Cl,10080,9.68,166.50,BOB,17.20,0.29,23/05/2025 08:58:45,219617190,S-001,Banexcoin Bolivia
707,"23/05/2025 09:26:22, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.45,25.00,BOB,17.18,0.04,23/05/2025 09:27:04,6988633940,S-001,Banexcoin Bolivia
710,"23/05/2025 11:45:51, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.29,5.00,BOB,17.18,0.03,23/05/2025 11:46:24,219673890,S-001,Banexcoin Bolivia
715,"23/05/2025 12:24:28, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,0.58,10.00,BOB,17.14,0.03,23/05/2025 12:24:56,6989388610,S-001,Banexcoin Bolivia
719,"23/05/2025 14:16:40, UTC -04:00",Completed,Sell,RosaAguilar50Cl,10029,1.53,26.00,BOB,16.96,0.05,23/05/2025 14:16:55,6989906080,S-001,Banexcoin Bolivia
727,"23/05/2025 17:35:54, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,3.65,62.50,BOB,17.13,0.11,23/05/2025 17:36:40,6990787780,S-001,Banexcoin Bolivia
729,"23/05/2025 18:02:58, UTC -04:00",Completed,Sell,RafaelRuiz18Co,10017,17.60,300.00,BOB,17.04,0.00,23/05/2025 18:03:51,219811340,S-001,Banexcoin Bolivia
730,"23/05/2025 18:08:29, UTC -04:00",Completed,Sell,RosaMolina92456,10030,4.69,80.00,BOB,17.05,0.14,23/05/2025 19:09:38,6990939360,S-001,Banexcoin Bolivia
731,"23/05/2025 18:33:39, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,4.70,80.00,BOB,17.03,0.14,23/05/2025 18:33:53,219822860,S-001,Banexcoin Bolivia
733,"23/05/2025 19:17:02, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,10.33,175.00,BOB,16.95,0.31,23/05/2025 19:17:21,6991263270,S-001,Banexcoin Bolivia
739,"23/05/2025 20:46:58, UTC -04:00",Completed,Sell,RosaMolina92456,10030,7.97,135.00,BOB,16.94,0.24,23/05/2025 20:47:19,6991632980,S-001,Banexcoin Bolivia
740,"23/05/2025 21:00:30, UTC -04:00",Completed,Sell,RosaMolina92456,10030,10.14,171.80,BOB,16.94,0.30,23/05/2025 21:00:55,6991682250,S-001,Banexcoin Bolivia
744,"23/05/2025 22:37:25, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,9.15,125.80,BOB,13.74,0.27,23/05/2025 22:37:44,6991973500,S-001,Banexcoin Bolivia
768,"24/05/2025 08:34:43, UTC -04:00",Completed,Sell,MonicaTorres77Mx,10047,3.09,50.00,BOB,16.16,0.09,24/05/2025 08:34:57,6992471360,S-001,Banexcoin Bolivia
774,"24/05/2025 10:09:03, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,6.59,106.00,BOB,16.08,0.20,24/05/2025 10:09:23,6992813990,S-001,Banexcoin Bolivia
775,"24/05/2025 10:12:47, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,1.05,17.00,BOB,16.13,0.03,24/05/2025 10:13:09,6992829850,S-001,Banexcoin Bolivia
777,"24/05/2025 10:24:19, UTC -04:00",Completed,Sell,RosaRomero97Co,10022,0.62,10.00,BOB,16.06,0.03,24/05/2025 10:24:48,219966530,S-001,Banexcoin Bolivia
780,"24/05/2025 12:32:52, UTC -04:00",Completed,Sell,SandraSanchez93Es,10069,11.63,189.00,BOB,16.25,0.35,24/05/2025 12:33:10,6993524450,S-001,Banexcoin Bolivia
784,"24/05/2025 13:21:21, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,9.13,150.00,BOB,16.43,0.27,24/05/2025 13:21:50,220035140,S-001,Banexcoin Bolivia
788,"24/05/2025 14:00:49, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,1.79,29.50,BOB,16.48,0.05,24/05/2025 14:01:12,6993969700,S-001,Banexcoin Bolivia
789,"24/05/2025 14:02:18, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,6.39,105.00,BOB,16.44,0.19,24/05/2025 14:03:26,220050630,S-001,Banexcoin Bolivia
793,"24/05/2025 16:44:41, UTC -04:00",Completed,Sell,AntonioSantos18007,10028,8.54,140.00,BOB,16.40,0.26,24/05/2025 16:44:55,6994661690,S-001,Banexcoin Bolivia
794,"24/05/2025 19:16:39, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,6.12,100.00,BOB,16.33,0.18,24/05/2025 19:16:56,6995317870,S-001,Banexcoin Bolivia
795,"24/05/2025 21:12:51, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,1.23,20.00,BOB,16.28,0.04,24/05/2025 21:13:13,6995768880,S-001,Banexcoin Bolivia
797,"24/05/2025 22:02:18, UTC -04:00",Completed,Sell,LauraMunoz62Pro,10077,6.78,110.00,BOB,16.23,0.20,24/05/2025 22:02:49,6995920880,S-001,Banexcoin Bolivia
799,"24/05/2025 22:15:11, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,0.62,10.00,BOB,16.22,0.03,24/05/2025 22:16:02,6995956970,S-001,Banexcoin Bolivia
805,"25/05/2025 11:00:19, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,18.30,300.00,BOB,16.40,0.55,25/05/2025 11:00:38,6996899960,S-001,Banexcoin Bolivia
807,"25/05/2025 11:09:43, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,4.80,78.70,BOB,16.40,0.14,25/05/2025 11:09:59,6996930910,S-001,Banexcoin Bolivia
809,"25/05/2025 11:52:49, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,7.63,125.00,BOB,16.38,0.23,25/05/2025 11:53:01,6997078320,S-001,Banexcoin Bolivia
810,"25/05/2025 13:41:18, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,11.02,179.00,BOB,16.25,0.33,25/05/2025 13:41:35,6997474300,S-001,Banexcoin Bolivia
811,"25/05/2025 14:05:06, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,0.74,12.00,BOB,16.27,0.03,25/05/2025 14:05:20,6997550780,S-001,Banexcoin Bolivia
817,"25/05/2025 17:06:25, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,8.63,140.00,BOB,16.22,0.26,25/05/2025 17:06:49,6998064310,S-001,Banexcoin Bolivia
818,"25/05/2025 17:33:51, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,30.78,500.00,BOB,16.25,0.92,25/05/2025 17:34:12,6998141540,S-001,Banexcoin Bolivia
819,"25/05/2025 18:00:31, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,4.68,76.00,BOB,16.25,0.14,25/05/2025 18:00:53,6998217810,S-001,Banexcoin Bolivia
820,"25/05/2025 18:19:01, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,0.62,10.00,BOB,16.24,0.03,25/05/2025 18:19:16,6998272130,S-001,Banexcoin Bolivia
831,"25/05/2025 21:35:18, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,0.80,13.00,BOB,16.30,0.03,25/05/2025 21:35:31,6998837350,S-001,Banexcoin Bolivia
833,"25/05/2025 21:52:38, UTC -04:00",Completed,Sell,IsabelSantos822025,10089,1.05,17.07,BOB,16.29,0.03,25/05/2025 21:53:27,6998876060,S-001,Banexcoin Bolivia
835,"26/05/2025 07:54:53, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.11,18.00,BOB,16.23,0.03,26/05/2025 07:55:09,6999245460,S-001,Banexcoin Bolivia
841,"26/05/2025 10:27:38, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.68,11.00,BOB,16.15,0.03,26/05/2025 10:27:55,220498850,S-001,Banexcoin Bolivia
843,"26/05/2025 10:32:52, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,4.64,75.00,BOB,16.15,0.14,26/05/2025 10:33:06,6999811330,S-001,Banexcoin Bolivia
844,"26/05/2025 11:07:30, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,9.25,150.00,BOB,16.22,0.28,26/05/2025 11:07:43,6999961420,S-001,Banexcoin Bolivia
852,"26/05/2025 12:09:47, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.36,22.00,BOB,16.22,0.04,26/05/2025 12:10:06,7000239130,S-001,Banexcoin Bolivia
860,"26/05/2025 13:42:28, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.12,2.00,BOB,16.19,0.03,26/05/2025 13:42:48,220569940,S-001,Banexcoin Bolivia
863,"26/05/2025 14:26:04, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.09,1.50,BOB,16.22,0.03,26/05/2025 14:26:20,220589230,S-001,Banexcoin Bolivia
864,"26/05/2025 14:30:28, UTC -04:00",Completed,Sell,IsabelAlvarez26456,10094,0.08,1.25,BOB,16.22,0.03,26/05/2025 14:31:02,220591180,S-001,Banexcoin Bolivia
867,"26/05/2025 15:21:23, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,17.68,286.00,BOB,16.18,0.53,26/05/2025 15:21:43,7001150470,S-001,Banexcoin Bolivia
873,"26/05/2025 17:00:45, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,4.51,73.00,BOB,16.19,0.14,26/05/2025 17:01:07,7001605440,S-001,Banexcoin Bolivia
874,"26/05/2025 17:27:41, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,0.93,15.00,BOB,16.18,0.03,26/05/2025 17:27:58,7001735690,S-001,Banexcoin Bolivia
875,"26/05/2025 18:23:24, UTC -04:00",Completed,Sell,SofiaDiaz30Es,10036,3.10,50.00,BOB,16.15,0.09,26/05/2025 18:24:37,7002026260,S-001,Banexcoin Bolivia
876,"26/05/2025 18:37:29, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,9.46,153.00,BOB,16.17,0.28,26/05/2025 18:37:45,220689810,S-001,Banexcoin Bolivia
878,"26/05/2025 18:50:48, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,1.11,18.00,BOB,16.17,0.03,26/05/2025 18:51:06,7002161970,S-001,Banexcoin Bolivia
880,"26/05/2025 21:47:16, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,12.45,200.00,BOB,16.06,0.37,26/05/2025 21:47:30,220754450,S-001,Banexcoin Bolivia
887,"26/05/2025 23:30:00, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,62.23,"1,000.00",BOB,16.07,1.87,26/05/2025 23:30:51,7003095590,S-001,Banexcoin Bolivia
894,"27/05/2025 07:53:54, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.12,18.00,BOB,16.14,0.03,27/05/2025 07:54:11,7003356190,S-001,Banexcoin Bolivia
907,"27/05/2025 11:42:39, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,22.41,360.00,BOB,16.07,0.67,27/05/2025 11:43:04,7004245660,S-001,Banexcoin Bolivia
909,"27/05/2025 12:53:48, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,19.91,320.00,BOB,16.07,0.60,27/05/2025 12:54:03,220902410,S-001,Banexcoin Bolivia
915,"27/05/2025 15:27:21, UTC -04:00",Completed,Sell,MonicaTorres77Mx,10047,36.36,582.00,BOB,16.01,1.09,27/05/2025 15:27:46,7005199250,S-001,Banexcoin Bolivia
917,"27/05/2025 15:41:45, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,31.20,500.00,BOB,16.03,0.94,27/05/2025 15:42:36,7005259880,S-001,Banexcoin Bolivia
921,"27/05/2025 17:15:43, UTC -04:00",Completed,Sell,PatriciaRomero37Pro,10010,0.31,5.00,BOB,16.08,0.03,27/05/2025 17:16:18,220991200,S-001,Banexcoin Bolivia
925,"27/05/2025 17:50:27, UTC -04:00",Completed,Sell,IsabelAlvarez26456,10094,0.06,1.00,BOB,16.11,0.03,27/05/2025 17:50:44,221003170,S-001,Banexcoin Bolivia
926,"27/05/2025 17:56:53, UTC -04:00",Completed,Sell,IsabelAlvarez26456,10094,1.24,20.00,BOB,16.11,0.04,27/05/2025 17:57:28,221005670,S-001,Banexcoin Bolivia
929,"27/05/2025 18:48:05, UTC -04:00",Completed,Sell,JorgeHernandez43Mx,10098,3.10,50.00,BOB,16.13,0.09,27/05/2025 18:48:45,7006032070,S-001,Banexcoin Bolivia
934,"27/05/2025 20:05:28, UTC -04:00",Completed,Sell,JorgeHernandez43Mx,10098,1.24,20.00,BOB,16.07,0.04,27/05/2025 20:06:08,7006338240,S-001,Banexcoin Bolivia
936,"27/05/2025 22:02:38, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,11.12,179.00,BOB,16.09,0.33,27/05/2025 22:03:01,7006655760,S-001,Banexcoin Bolivia
939,"28/05/2025 07:53:41, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.12,18.00,BOB,16.04,0.03,28/05/2025 07:54:12,7006980840,S-001,Banexcoin Bolivia
944,"28/05/2025 10:34:33, UTC -04:00",Completed,Sell,MonicaTorres77Mx,10047,74.49,"1,200.00",BOB,16.11,2.23,28/05/2025 10:34:53,7007460510,S-001,Banexcoin Bolivia
947,"28/05/2025 10:49:55, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,0.31,5.00,BOB,16.10,0.03,28/05/2025 10:50:26,7007519480,S-001,Banexcoin Bolivia
951,"28/05/2025 11:28:16, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,7.76,125.00,BOB,16.12,0.23,28/05/2025 11:28:38,7007666410,S-001,Banexcoin Bolivia
956,"28/05/2025 13:09:47, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.36,22.00,BOB,16.13,0.04,28/05/2025 13:10:20,7008113570,S-001,Banexcoin Bolivia
962,"28/05/2025 13:28:56, UTC -04:00",Completed,Sell,SilviaLeon84456,10033,0.31,5.00,BOB,16.29,0.03,28/05/2025 13:29:27,7008191560,S-001,Banexcoin Bolivia
969,"28/05/2025 16:51:39, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,6.03,97.50,BOB,16.17,0.18,28/05/2025 16:52:08,7008992510,S-001,Banexcoin Bolivia
976,"28/05/2025 18:29:29, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,3.46,56.00,BOB,16.19,0.10,28/05/2025 18:29:41,7009413850,S-001,Banexcoin Bolivia
978,"28/05/2025 21:09:34, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,5.61,91.00,BOB,16.22,0.17,28/05/2025 21:10:08,7010025350,S-001,Banexcoin Bolivia
982,"29/05/2025 09:18:24, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,1.55,25.00,BOB,16.16,0.05,29/05/2025 09:19:35,7010687680,S-001,Banexcoin Bolivia
984,"29/05/2025 09:21:40, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,0.93,15.00,BOB,16.18,0.03,29/05/2025 09:21:55,7010695650,S-001,Banexcoin Bolivia
987,"29/05/2025 09:38:06, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,6.17,100.00,BOB,16.19,0.19,29/05/2025 09:38:36,7010755710,S-001,Banexcoin Bolivia
990,"29/05/2025 11:09:14, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.08,1.30,BOB,16.58,0.03,29/05/2025 11:09:28,221466970,S-001,Banexcoin Bolivia
993,"29/05/2025 11:24:52, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,7.08,116.00,BOB,16.39,0.21,29/05/2025 11:25:10,7011167820,S-001,Banexcoin Bolivia
994,"29/05/2025 11:48:26, UTC -04:00",Completed,Sell,IsabelSantos822025,10089,0.06,1.00,BOB,16.38,0.03,29/05/2025 11:48:43,7011268920,S-001,Banexcoin Bolivia
995,"29/05/2025 12:16:33, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.09,1.40,BOB,16.32,0.03,29/05/2025 12:16:49,221492150,S-001,Banexcoin Bolivia
996,"29/05/2025 12:26:07, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.10,1.55,BOB,16.27,0.03,29/05/2025 12:26:19,221495650,S-001,Banexcoin Bolivia
1000,"29/05/2025 12:39:13, UTC -04:00",Completed,Sell,SilviaLeon84456,10033,0.18,3.00,BOB,16.28,0.03,29/05/2025 12:39:32,7011497900,S-001,Banexcoin Bolivia
1001,"29/05/2025 12:54:52, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,1.35,22.00,BOB,16.31,0.04,29/05/2025 12:55:11,7011570550,S-001,Banexcoin Bolivia
1002,"29/05/2025 13:14:52, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.10,1.60,BOB,16.26,0.03,29/05/2025 13:15:15,221513940,S-001,Banexcoin Bolivia
1003,"29/05/2025 13:46:56, UTC -04:00",Completed,Sell,RosaMolina92456,10030,829.21,"13,500.00",BOB,16.28,24.88,29/05/2025 13:47:13,7011789670,S-001,Banexcoin Bolivia
1004,"29/05/2025 14:13:33, UTC -04:00",Completed,Sell,FernandoGonzalez47Mx,10015,0.74,12.00,BOB,16.27,0.03,29/05/2025 14:13:46,7011892020,S-001,Banexcoin Bolivia
1005,"29/05/2025 14:15:17, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,2.15,35.00,BOB,16.27,0.06,29/05/2025 14:15:38,7011899510,S-001,Banexcoin Bolivia
1013,"29/05/2025 15:23:58, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,17.50,285.00,BOB,16.29,0.52,29/05/2025 15:24:19,7012169270,S-001,Banexcoin Bolivia
1026,"29/05/2025 17:08:55, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,6.97,114.00,BOB,16.35,0.21,29/05/2025 17:09:10,7012615900,S-001,Banexcoin Bolivia
1028,"29/05/2025 17:34:08, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,17.98,294.00,BOB,16.35,0.54,29/05/2025 17:34:23,7012725560,S-001,Banexcoin Bolivia
1030,"29/05/2025 17:46:09, UTC -04:00",Completed,Sell,MiguelGomez24007,10104,10.39,170.00,BOB,16.37,0.31,29/05/2025 17:46:31,7012778960,S-001,Banexcoin Bolivia
1031,"29/05/2025 18:36:17, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,1.84,30.00,BOB,16.35,0.06,29/05/2025 18:36:36,7013003810,S-001,Banexcoin Bolivia
1034,"29/05/2025 20:11:53, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,9.79,160.00,BOB,16.34,0.29,29/05/2025 20:12:10,7013403000,S-001,Banexcoin Bolivia
1041,"29/05/2025 23:25:33, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.11,1.76,BOB,16.26,0.03,29/05/2025 23:25:55,221695090,S-001,Banexcoin Bolivia
1043,"29/05/2025 23:29:52, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.14,2.34,BOB,16.27,0.03,29/05/2025 23:30:09,221695360,S-001,Banexcoin Bolivia
1044,"30/05/2025 10:40:13, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,7.36,120.00,BOB,16.31,0.22,30/05/2025 10:40:27,7014647270,S-001,Banexcoin Bolivia
1054,"30/05/2025 12:29:50, UTC -04:00",Completed,Sell,FranciscoHerrera53Max,10106,5.90,96.00,BOB,16.27,0.18,30/05/2025 12:30:14,7015163070,S-001,Banexcoin Bolivia
1055,"30/05/2025 12:49:21, UTC -04:00",Completed,Sell,FernandoGonzalez47Mx,10015,1.97,32.00,BOB,16.25,0.06,30/05/2025 12:49:35,7015265290,S-001,Banexcoin Bolivia
1056,"30/05/2025 12:58:18, UTC -04:00",Completed,Sell,PabloOrtiz64Mx,10111,8.83,143.50,BOB,16.26,0.26,30/05/2025 12:58:49,221824100,S-001,Banexcoin Bolivia
1059,"30/05/2025 13:43:57, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,1.54,25.00,BOB,16.23,0.05,30/05/2025 13:44:25,7015520400,S-001,Banexcoin Bolivia
1061,"30/05/2025 14:00:23, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.06,1.00,BOB,16.17,0.03,30/05/2025 14:00:56,221848720,S-001,Banexcoin Bolivia
1068,"30/05/2025 15:28:42, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,2.34,38.00,BOB,16.22,0.07,30/05/2025 15:29:16,7015986420,S-001,Banexcoin Bolivia
1080,"30/05/2025 19:58:26, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,2.72,44.00,BOB,16.19,0.08,30/05/2025 19:58:56,7017274130,S-001,Banexcoin Bolivia
1081,"30/05/2025 20:10:02, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,0.62,10.00,BOB,16.18,0.03,30/05/2025 20:10:27,7017322090,S-001,Banexcoin Bolivia
1082,"30/05/2025 23:38:35, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,12.40,200.00,BOB,16.13,0.37,30/05/2025 23:39:04,222046140,S-001,Banexcoin Bolivia
1084,"31/05/2025 08:40:04, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,0.74,12.00,BOB,16.19,0.03,31/05/2025 08:40:33,7018261260,S-001,Banexcoin Bolivia
1091,"31/05/2025 11:27:09, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,2.60,42.00,BOB,16.13,0.08,31/05/2025 11:27:28,7018986270,S-001,Banexcoin Bolivia
1092,"31/05/2025 11:36:51, UTC -04:00",Completed,Sell,DiegoCastro18Cl,10099,0.62,10.00,BOB,16.13,0.03,31/05/2025 11:37:49,7019041150,S-001,Banexcoin Bolivia
1093,"31/05/2025 13:36:49, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,136.95,"2,201.00",BOB,16.07,4.11,31/05/2025 13:37:10,7019749730,S-001,Banexcoin Bolivia
1094,"31/05/2025 13:42:47, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,18.65,300.00,BOB,16.09,0.56,31/05/2025 13:42:58,222209850,S-001,Banexcoin Bolivia
1098,"31/05/2025 14:51:26, UTC -04:00",Completed,Sell,FernandoGonzalez47Mx,10015,13.34,215.00,BOB,16.11,0.40,31/05/2025 14:51:42,7020161410,S-001,Banexcoin Bolivia
1099,"31/05/2025 20:48:09, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,8.00,129.00,BOB,16.13,0.24,31/05/2025 20:48:24,7021819790,S-001,Banexcoin Bolivia
1100,"31/05/2025 22:02:02, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,6.87,111.00,BOB,16.15,0.21,31/05/2025 22:02:17,7022053940,S-001,Banexcoin Bolivia
1101,"31/05/2025 22:47:10, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,12.38,200.00,BOB,16.16,0.37,31/05/2025 22:47:29,7022166970,S-001,Banexcoin Bolivia
1102,"01/06/2025 03:48:07, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,1.99,32.00,BOB,16.10,0.06,01/06/2025 03:48:23,7028971020,S-001,Banexcoin Bolivia
1103,"01/06/2025 10:11:33, UTC -04:00",Completed,Sell,PabloBlanco44456,10025,1.05,17.00,BOB,16.16,0.03,01/06/2025 10:11:46,7029402030,S-001,Banexcoin Bolivia
1113,"02/06/2025 08:57:09, UTC -04:00",Completed,Sell,FernandoGonzalez47Mx,10015,6.33,102.00,BOB,16.10,0.19,02/06/2025 08:57:24,7032328780,S-001,Banexcoin Bolivia
1117,"02/06/2025 11:53:49, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,80.80,"1,300.00",BOB,16.09,2.42,02/06/2025 11:54:24,7033112340,S-001,Banexcoin Bolivia
1118,"02/06/2025 11:57:36, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,6.22,100.00,BOB,16.09,0.19,02/06/2025 11:57:56,7033129060,S-001,Banexcoin Bolivia
1121,"02/06/2025 12:36:33, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,5.47,88.00,BOB,16.08,0.16,02/06/2025 12:36:50,7033339710,S-001,Banexcoin Bolivia
1127,"02/06/2025 14:16:55, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,3.66,59.00,BOB,16.10,0.11,02/06/2025 14:17:28,7033827340,S-001,Banexcoin Bolivia
1128,"02/06/2025 14:17:44, UTC -04:00",Completed,Sell,AdrianaRomero102024,10109,6.14,99.00,BOB,16.11,0.18,02/06/2025 14:18:02,7033829930,S-001,Banexcoin Bolivia
1129,"02/06/2025 14:27:02, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,2.30,37.00,BOB,16.11,0.07,02/06/2025 14:27:16,7033871500,S-001,Banexcoin Bolivia
1130,"02/06/2025 14:30:09, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.12,2.00,BOB,16.11,0.03,02/06/2025 14:30:25,222929620,S-001,Banexcoin Bolivia
1131,"02/06/2025 14:32:14, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.19,3.00,BOB,16.10,0.03,02/06/2025 14:32:29,222931030,S-001,Banexcoin Bolivia
1136,"02/06/2025 18:40:59, UTC -04:00",Completed,Sell,MonicaTorres77Mx,10047,18.58,300.00,BOB,16.15,0.56,02/06/2025 18:41:20,7035144250,S-001,Banexcoin Bolivia
1140,"02/06/2025 20:28:31, UTC -04:00",Completed,Sell,VictorFernandez452024,10001,0.08,1.25,BOB,16.14,0.03,02/06/2025 20:28:45,223107500,S-001,Banexcoin Bolivia
